,date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type,assortment_1,assortment_2,assortment_3,assortment_4,assortment_5,assortment_6,assortment_7,assortment_8,assortment_9,assortment_10,unit_sales_lag1,d1,ln_unit_sales_lag1,work,weekend,holiday,Sun,Mon,Tue,Wed,Thu,Fri,Sat
949,2015-05-08,153239.0,3.0,0,4,8,7,-2.624320289203625,1.1184376951588917,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
950,2015-05-09,153239.0,6.0,0,5,9,6,-2.6283552736101936,-0.1324977276178986,Holiday,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,0,0,1,0,0,0,0,0,1,0
951,2015-05-11,153239.0,1.0,0,0,11,4,-2.636425242423331,0.7352682863804154,Work,0,0,0,0,0,0,0,0,0,1,6.0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0
952,2015-05-12,153239.0,1.0,0,1,12,3,-2.53622312966021,0.5820005228690248,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
953,2015-05-14,153239.0,2.0,0,3,14,1,-2.592040413951076,0.3904158184797867,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
954,2015-05-15,153239.0,2.0,0,4,0,0,-2.6028003723685926,0.437748510152422,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
955,2015-05-16,153239.0,6.0,0,5,1,15,-2.609301180579175,-0.6892203391960376,Weekend,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,1,0
956,2015-05-18,153239.0,3.0,0,0,3,13,-2.6223027970003407,0.660888342323417,Work,0,0,0,0,0,0,0,0,0,1,6.0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0
957,2015-05-19,153239.0,3.0,0,1,4,12,-2.766217240834622,0.3520988776019391,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
958,2015-05-20,153239.0,6.0,0,2,5,11,-2.65458267225289,0.7600616010660814,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,1,0,0,0,0
959,2015-05-24,153239.0,1.0,0,6,9,7,-2.713426194848682,-2.404466927904393,Holiday,0,0,0,0,0,0,0,0,0,1,6.0,0,1.791759469228055,0,0,1,0,0,0,0,0,0,1
960,2015-05-25,153239.0,2.0,0,0,10,6,-2.7401579665421996,0.5910162736638125,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
961,2015-05-26,153239.0,7.0,0,1,11,5,-2.766889738235717,0.4219709462615436,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
962,2015-05-27,153239.0,1.0,0,2,12,4,-2.752094795411632,0.690189532406477,Work,0,0,0,0,0,0,0,0,0,1,7.0,0,1.9459101490553132,1,0,0,0,0,1,0,0,0,0
963,2015-06-03,153239.0,5.0,0,2,3,12,-2.6068353567751608,0.8412033582191706,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
964,2015-06-04,153239.0,1.0,0,3,4,11,-2.719142422757988,0.6315871522403571,Work,0,0,0,0,0,0,0,0,0,1,5.0,0,1.6094379124341003,1,0,0,0,0,0,1,0,0,0
965,2015-06-06,153239.0,2.0,0,5,6,9,-2.6660151280715008,-0.4367793169419827,Weekend,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
966,2015-06-07,153239.0,5.0,0,6,7,8,-2.6875350449065336,-2.5149098751405425,Weekend,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,1
967,2015-06-09,153239.0,2.0,0,1,9,6,-2.5745554815226117,0.410701257768059,Work,0,0,0,0,0,0,0,0,0,1,5.0,0,1.6094379124341003,1,0,0,0,1,0,0,0,0,0
968,2015-06-10,153239.0,1.0,0,2,10,5,-2.4931832959901445,0.5887623359651156,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
969,2015-06-11,153239.0,1.0,0,3,11,4,-2.5348781348580203,0.44676426094720967,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
970,2015-06-12,153239.0,4.0,0,4,12,3,-2.5873329321434126,0.5820005228690248,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
971,2015-06-13,153239.0,1.0,0,5,13,2,-2.596972061559104,-0.6959821522921285,Weekend,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
972,2015-06-18,153239.0,1.0,0,3,3,12,-2.557070549094148,0.5414296442924803,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
973,2015-06-19,153239.0,5.0,0,4,4,11,-2.610197843780635,0.633841089939054,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
974,2015-06-20,153239.0,3.0,0,5,5,10,-2.6014553775664027,-0.45030294313416425,Weekend,0,0,0,0,0,0,0,0,0,1,5.0,0,1.6094379124341003,0,1,0,0,0,0,0,0,1,0
975,2015-06-21,153239.0,1.0,0,6,6,9,-2.5927129113521703,-2.417990554096575,Weekend,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,1
976,2015-06-22,153239.0,1.0,0,0,7,8,-2.583970445137939,0.5256520804016018,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
977,2015-06-24,153239.0,1.0,0,2,9,6,-2.583970445137939,0.4535260740433004,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
978,2015-06-25,153239.0,1.0,0,3,10,5,-2.612215335983919,0.2641953073527592,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
979,2015-06-26,153239.0,1.0,0,4,11,4,-2.624320289203625,0.5369217688950865,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
980,2015-06-27,153239.0,4.0,0,5,12,3,-2.6483060298426717,-0.653157336016887,Weekend,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
981,2015-06-28,153239.0,1.0,0,6,13,2,-2.6722917704817184,-2.3706578624239394,Weekend,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,0,1
982,2015-06-29,153239.0,7.0,0,0,14,1,-2.6962775111207655,0.5572072081833588,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
983,2015-06-30,153239.0,6.0,0,1,0,0,-2.6196128073959617,0.6541265292273263,Work,0,0,0,0,0,0,0,0,0,1,7.0,0,1.9459101490553132,1,0,0,0,1,0,0,0,0,0
984,2015-07-05,153239.0,1.0,0,6,5,10,-3.015545652290509,-2.4270063048913624,Weekend,0,0,0,0,0,0,0,0,0,1,6.0,0,1.791759469228055,0,1,0,0,0,0,0,0,0,1
985,2015-07-06,153239.0,5.0,0,0,6,9,-3.0903609881623026,-0.569761641165101,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
986,2015-07-08,153239.0,4.0,0,2,8,7,-3.148868262057548,0.9561541808527134,Work,0,0,0,0,0,0,0,0,0,1,5.0,0,1.6094379124341003,1,0,0,0,0,1,0,0,0,0
987,2015-07-09,153239.0,1.0,0,3,9,6,-3.0715310609316493,0.8840281744944121,Work,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,0
988,2015-07-10,153239.0,1.0,0,4,10,5,-3.0728760557338384,0.8772663613983213,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
989,2015-07-11,153239.0,5.0,0,5,11,4,-3.0852051747539093,-0.2046237339762,Weekend,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
990,2015-07-12,153239.0,1.0,0,6,12,3,-3.0975342937739803,-2.476592934262695,Weekend,0,0,0,0,0,0,0,0,0,1,5.0,0,1.6094379124341003,0,1,0,0,0,0,0,0,0,1
991,2015-07-13,153239.0,1.0,0,0,13,2,-3.109863412794051,0.7645694764634753,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
992,2015-07-14,153239.0,3.0,0,1,14,1,-3.0520286362999007,0.5549532704846618,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
993,2015-07-15,153239.0,4.0,0,2,0,0,-3.1629907074805383,0.7532997879699908,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,1,0,0,0,0
994,2015-07-16,153239.0,5.0,0,3,1,15,-3.196615577535277,0.4129551954667559,Work,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,0
995,2015-07-22,153239.0,1.0,0,2,7,9,-3.3062326539137246,0.494096952619845,Work,0,0,0,0,0,0,0,0,0,1,5.0,0,1.6094379124341003,1,0,0,0,0,1,0,0,0,0
996,2015-07-23,153239.0,1.0,0,3,8,8,-3.3842423524407184,0.21911655337882083,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
997,2015-07-24,153239.0,3.0,0,4,9,7,-3.3929848186549507,0.5166363296068142,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
998,2015-07-25,153239.0,2.0,0,5,10,6,-3.4111422484845093,-0.8988365451748511,Weekend,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
999,2015-07-26,153239.0,6.0,0,6,11,5,-3.4292996783140683,-2.463069308070513,Weekend,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,1
1000,2015-07-27,153239.0,3.0,0,0,12,4,-3.447457108143627,0.2529256188592746,Work,0,0,0,0,0,0,0,0,0,1,6.0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0
